Symbol,price_reduced,size,timestamp
GL,21.9,32,1
GL,21.9,116,1
GL,22.1,2,1
GL,22.3,2,1
GL,22.3,3,1
GL,22.3,5,1
GL,22.3,9,1
GL,22.3,15,1
GL,22.3,58,1
GL,22.6,3,1
GL,22.6,4,1
GL,22.6,55,1
GL,22.8,2,1
GL,22.8,100,1
GL,22.9,13,1
EW,43.0,25,1
GL,8.6,50,1
EW,43.0,11,1
EW,38.1,4,1
EW,37.7,93,1
EW,37.7,52,1
EW,37.7,3,1
EW,37.5,2,1
EW,37.4,100,1
EW,37.4,99,1
EW,37.2,18,1
EW,37.0,100,1
EW,36.7,50,1
EW,36.6,90,1
EW,36.6,14,1
EW,36.6,10,1
EW,36.2,143,1
EW,38.1,21,1
EW,36.2,54,1
EW,36.2,10,1
EW,36.2,7,1
EW,36.2,1,1
EW,36.0,100,1
EW,35.8,100,1
EW,35.8,82,1
EW,35.1,48,1
EW,34.7,200,1
EW,34.7,132,1
EW,34.7,100,1
EW,43.0,16,1
EW,34.7,47,1
EW,34.7,15,1
EW,34.7,10,1
EW,36.2,27,1
EW,34.7,7,1
EW,38.1,39,1
EW,38.5,13,1
EW,41.1,93,1
EW,41.1,50,1
EW,41.1,15,1
EW,41.1,10,1
EW,41.1,5,1
EW,40.8,15,1
EW,40.4,200,1
EW,40.4,84,1
EW,40.4,68,1
EW,40.4,16,1
EW,40.4,10,1
EW,40.0,143,1
EW,39.9,89,1
EW,39.9,1,1
EW,38.3,300,1
EW,39.6,50,1
EW,39.6,17,1
EW,39.6,10,1
EW,39.2,112,1
EW,39.2,74,1
EW,39.2,61,1
EW,39.2,25,1
EW,39.2,1,1
EW,39.1,157,1
EW,39.1,50,1
EW,38.9,200,1
EW,38.9,100,1
EW,38.9,1,1
EW,38.5,75,1
EW,38.5,51,1
EW,39.6,32,1
EW,34.7,6,1
EW,34.3,155,1
EW,34.0,300,1
EW,30.2,40,1
EW,30.2,10,1
EW,29.8,100,1
EW,29.4,45,1
EW,29.4,11,1
EW,29.4,1,1
EW,29.1,100,1
EW,28.7,67,1
EW,28.3,7,1
EW,27.9,67,1
EW,27.9,22,1
EW,27.5,100,1
EW,27.5,89,1
EW,27.5,1,1
EW,30.6,1,1
EW,26.0,4680,1
EW,26.0,48,1
EW,26.0,15,1
EW,26.0,10,1
EW,26.0,7,1
EW,26.0,6,1
EW,26.0,5,1
EW,24.9,100,1
EW,24.6,10,1
EW,24.5,56,1
EW,24.5,44,1
EW,24.5,33,1
EW,24.5,6,1
EW,24.5,3,1
EW,24.2,52,1
EW,26.0,52,1
EW,30.9,19,1
EW,30.9,32,1
EW,30.9,36,1
EW,34.0,50,1
EW,34.0,43,1
EW,34.0,16,1
EW,34.0,8,1
EW,33.6,53,1
EW,33.6,15,1
EW,33.6,4,1
EW,33.2,100,1
EW,33.0,2,1
EW,32.8,50,1
EW,32.8,15,1
EW,32.5,50,1
EW,32.5,12,1
EW,32.5,2,1
EW,32.5,1,1
EW,32.1,86,1
EW,32.1,50,1
EW,30.9,44,1
EW,30.9,56,1
EW,30.9,68,1
EW,30.9,90,1
EW,31.3,100,1
EW,31.7,4,1
EW,41.1,200,1
EW,31.7,9,1
EW,31.7,36,1
EW,31.7,39,1
EW,31.7,78,1
EW,31.7,180,1
EW,32.1,2,1
EW,32.1,10,1
EW,31.7,30,1
EW,41.5,99,1
ZM,100.0,10,1
EW,42.6,53,1
EW,41.9,38,1
EW,41.9,25,1
EW,41.9,19,1
EW,41.9,31,1
EW,41.9,46,1
EW,42.3,108,1
EW,42.3,85,1
EW,42.6,33,1
EW,41.9,37,1
EW,41.9,11,1
EW,42.3,150,1
EW,43.0,1,1
EW,42.6,34,1
EW,42.6,25,1
EW,42.6,13,1
EW,42.3,50,1
EW,41.9,50,1
EW,43.0,2,1
EW,42.6,59,1
EW,41.9,34,1
EW,42.6,8,1
GRMN,85.4,2,2
GL,22.9,1,2
WING,47.5,1,2
NTRS,83.1,100,2
GRMN,85.7,1,2
ASH,34.1,10,2
WING,100.0,1,2
WING,47.1,1,2
GL,22.9,100,2
WD,51.8,1,2
NTRS,80.4,100,2
WING,49.0,55,2
WING,49.0,30,2
WING,49.0,15,2
LDOS,38.0,1,2
ASH,30.6,100,2
GRMN,85.4,100,2
GRMN,85.6,4,2
GRMN,85.5,1,2
NTRS,83.4,9,2
ASH,31.3,2,2
NTRS,66.4,100,2
GRMN,85.5,4,2
GRMN,85.5,30,2
PCGU,52.9,8,2
WING,48.5,1,2
GL,22.3,100,2
GL,22.6,1,2
GL,23.3,9,2
LDOS,35.7,2,2
ASH,26.5,12,2
GL,23.6,43,2
ASH,22.3,22,2
ASH,22.3,8,2
ZM,33.4,2,2
DUOL,52.4,2,2
GL,23.6,100,2
ASH,22.3,1,2
PCGU,46.9,1,2
EW,42.6,1,2
ZM,33.8,1,2
GRMN,84.9,10,2
EW,30.9,100,2
LDOS,45.7,1,2
GRMN,84.9,3,2
GL,24.3,2,2
PCGU,47.4,1,2
ZM,30.1,10,2
GRMN,85.1,1,2
ASH,22.3,102,2
PCGU,50.1,5,2
NTRS,66.7,2,2
ASH,25.1,100,2
DUOL,52.0,3,2
ASH,23.7,100,2
ZM,19.4,10,2
ASH,23.7,1,2
GRMN,85.3,4,2
GRMN,85.2,1,2
GL,23.6,4,2
GRMN,85.1,100,2
EW,31.7,32,2
ZM,26.8,10,2
GRMN,85.1,30,2
GRMN,85.1,15,2
GRMN,85.1,10,2
ZM,26.4,1,2
ASH,26.5,6,2
DUOL,29.1,20,2
DUOL,35.4,10,2
NTRS,74.8,50,2
GL,19.3,1,2
GRMN,87.2,4,2
WING,38.8,200,2
GL,19.3,13,2
GL,19.3,15,2
PCGU,58.9,5,2
LDOS,37.1,100,2
WING,39.7,5,2
ASH,59.2,100,2
ASH,57.3,100,2
WING,39.8,1,2
GL,19.6,1,2
GRMN,86.7,2,2
GL,19.6,100,2
WING,38.8,3,2
ASH,63.0,2,2
WD,54.8,1,2
CHRW,0.0,60,2
GL,16.3,5,2
GL,16.9,2,2
CHRW,61.3,9,2
GRMN,87.9,4,2
EW,35.8,90,2
GRMN,87.8,6,2
WING,36.5,100,2
ASH,54.0,100,2
NTRS,67.0,1,2
NTRS,66.7,900,2
EW,35.1,1,2
GL,18.4,100,2
WD,54.8,5,2
EW,46.0,10,2
PCGU,60.2,2,2
WING,37.9,100,2
EW,35.8,18,2
EW,34.7,1,2
GL,20.3,1,2
ASH,52.1,65,2
ASH,44.5,100,2
DUOL,47.1,26,2
GRMN,86.1,1,2
GRMN,86.0,2,2
GRMN,86.0,1,2
ASH,41.7,41,2
ASH,40.6,1,2
ASH,45.0,1,2
GL,21.3,10,2
DUOL,47.1,74,2
PCGU,55.9,1,2
WING,44.3,100,2
WING,44.4,200,2
WD,47.2,5,2
WD,52.1,50,2
ASH,34.6,100,2
GL,21.3,13,2
GRMN,85.8,1,2
WING,42.5,50,2
WING,41.8,100,2
WING,40.0,22,2
ASH,52.1,3,2
ASH,51.7,97,2
GRMN,86.3,43,2
GRMN,86.3,30,2
WING,40.5,99,2
WING,40.8,100,2
LDOS,35.7,3,2
WING,41.1,10,2
GRMN,86.3,10,2
WING,41.1,2393,2
ASH,46.9,1983,2
WING,41.7,1,2
DUOL,47.1,5,2
ASH,46.9,1,2
DUOL,47.1,18,2
GRMN,86.3,15,2
ZM,37.1,1,2
ASH,19.7,100,2
ZM,37.1,3,2
DUOL,34.2,5,2
ASH,10.9,4,2
ASH,10.9,1,2
ASH,10.7,100,2
NTRS,93.6,100,2
ASH,10.4,3,2
GRMN,82.2,44,2
ZM,72.9,10,2
DUOL,34.2,100,2
ZM,73.2,10,2
ASH,10.0,100,2
EW,20.0,100,2
NTRS,93.0,100,2
ZM,76.9,12,2
EW,26.0,4,2
EW,43.4,50,2
ASH,10.9,50,2
ZM,67.2,5,2
EW,26.0,12,2
GL,26.2,2,2
ASH,12.1,100,2
ASH,11.8,100,2
ZM,66.9,2,2
GL,26.2,10,2
ZM,66.9,4,2
GRMN,82.6,100,2
EW,20.4,100,2
EW,17.7,40,2
ZM,66.9,50,2
GRMN,82.5,100,2
EW,17.7,67,2
NTRS,65.4,100,2
GRMN,82.2,35467,2
GL,26.2,25,2
ASH,10.9,97,2
ASH,11.4,100,2
ZM,66.6,20,2
GRMN,82.2,5,2
ZM,77.3,6,2
NTRS,91.1,9,2
GL,31.2,5,2
NTRS,61.6,50,2
ZM,90.0,10,2
ZM,90.3,4,2
GRMN,80.9,1,2
ZM,90.3,10,2
NTRS,92.2,2,2
ZM,90.3,50,2
EW,43.0,100,2
ZM,90.3,100,2
NTRS,91.1,100,2
ZM,92.0,1,2
EW,23.4,19,2
ZM,97.0,1,2
ASH,7.1,100,2
NTRS,61.3,50,2
NTRS,61.3,7,2
ZM,83.6,15,2
GRMN,82.2,3,2
ZM,77.6,1,2
GRMN,82.1,2,2
EW,21.5,100,2
WD,41.1,100,2
ASH,9.5,1,2
EW,21.9,1,2
ZM,76.9,200,2
EW,21.9,100,2
ZM,80.3,12,2
GRMN,81.8,1,2
GRMN,81.7,100,2
ASH,8.1,3,2
ASH,7.6,100,2
ZM,83.6,5,2
NTRS,92.2,100,2
GRMN,81.9,1,2
GRMN,82.9,15,2
EW,43.8,50,2
EW,26.0,45086,2
ZM,45.5,10,2
EW,29.4,100,2
ZM,46.5,10,2
ZM,46.8,6,2
ZM,47.5,10,2
ZM,50.0,20,2
NTRS,88.2,9,2
ZM,50.2,10,2
EW,44.5,1,2
GL,25.6,1,2
PCGU,11.2,5,2
GL,25.6,9,2
ZM,51.8,3,2
DUOL,76.5,1,2
GRMN,83.9,15,2
NTRS,88.2,4,2
NTRS,88.2,2,2
GL,25.2,4,2
GL,25.2,3,2
ASH,19.9,100,2
ZM,37.1,10,2
PCGU,43.1,211,2
ZM,37.5,5,2
ZM,38.1,6,2
DUOL,27.5,3,2
ZM,38.8,5,2
ASH,17.1,2,2
GRMN,84.7,10,2
ZM,41.8,5,2
LDOS,52.4,1,2
ZM,42.1,10,2
GRMN,84.4,100,2
DUOL,54.8,1,2
ASH,19.0,50,2
LDOS,57.1,1,2
ASH,19.4,50,2
ASH,16.6,100,2
GL,25.6,20,2
GRMN,83.8,100,2
ASH,13.7,99,2
ZM,62.5,10,2
ASH,13.7,28,2
NTRS,88.2,48,2
ZM,63.5,5,2
WD,43.5,2,2
GRMN,83.2,20,2
ASH,13.7,100,2
GRMN,83.2,15,2
ASH,13.7,1,2
GRMN,83.2,8,2
ASH,13.3,6,2
ZM,65.6,1,2
WD,36.7,15,2
ZM,66.2,6,2
ASH,12.8,10,2
ZM,64.9,5,2
ASH,20.4,2,2
GRMN,83.3,100,2
ASH,14.5,200,2
ASH,16.6,2,2
ZM,53.5,6,2
ASH,16.6,1,2
PCGU,6.8,36,2
LDOS,61.1,1,2
EW,0.0,5,2
DUOL,33.3,1,2
EW,9.8,1,2
EW,28.7,100,2
ZM,59.2,6,2
ASH,15.6,9,2
EW,44.2,100,2
GL,25.9,1,2
ZM,60.2,1,2
ZM,60.2,6,2
GRMN,83.7,20,2
GL,25.6,88,2
PCGU,63.8,5,2
WD,31.5,56,2
LDOS,31.7,100,2
WD,20.8,100,2
PCGU,79.6,3,2
WD,67.2,5,2
NTRS,72.3,2,2
LDOS,31.2,100,2
EW,40.4,1,2
CHRW,69.0,100,2
NTRS,69.9,1,2
LDOS,31.3,2,2
NTRS,72.1,100,2
LDOS,31.3,10,2
CHRW,69.2,100,2
DUOL,42.2,18,2
DUOL,42.2,10,2
DUOL,36.0,95,2
WING,23.4,100,2
CHRW,72.4,100,2
DUOL,36.0,56,2
CHRW,69.4,20,2
LDOS,31.7,2,2
CHRW,69.4,62,2
DUOL,36.0,12,2
WD,68.3,100,2
CHRW,82.5,1,2
DUOL,42.2,5,2
DUOL,36.0,45,2
WD,56.0,5,2
EW,38.5,25,2
LDOS,34.1,10,2
PCGU,79.0,20,2
CHRW,86.6,9142,2
LDOS,36.1,1,2
DUOL,36.3,1,2
WD,26.2,8,2
PCGU,74.4,500,2
NTRS,68.1,1,2
LDOS,30.3,1,2
PCGU,74.7,100,2
EW,48.7,1,2
LDOS,30.3,3,2
CHRW,73.6,2,2
CHRW,66.9,1,2
LDOS,35.9,1,2
CHRW,100.0,1,2
GL,11.3,100,2
NTRS,68.1,6,2
WD,64.1,100,2
WD,68.7,2,2
NTRS,72.3,100,2
DUOL,42.3,15,2
WD,30.6,1,2
CHRW,73.0,100,2
EW,57.4,10,2
CHRW,67.8,100,2
CHRW,67.9,26,2
LDOS,31.0,36,2
GL,10.0,20,2
GL,3.7,100,2
LDOS,31.2,4,2
EW,60.0,1,2
CHRW,68.6,100,2
WING,24.8,301,2
CHRW,68.8,40,2
LDOS,35.9,2,2
LDOS,34.8,100,2
GL,15.3,106,2
LDOS,31.9,3,2
CHRW,71.5,1,2
CHRW,70.5,30,2
GL,6.0,50,2
DUOL,39.7,100,2
CHRW,70.5,50,2
CHRW,70.5,94,2
CHRW,71.3,13,2
CHRW,70.6,100,2
WD,72.9,100,2
WD,11.0,1,2
CHRW,70.7,50,2
GL,6.0,2,2
CHRW,71.3,4,2
NTRS,70.2,1,2
LDOS,32.6,4,2
WD,78.5,10,2
LDOS,32.6,16,2
LDOS,32.6,20,2
DUOL,36.0,18,2
WD,56.2,9,2
CHRW,71.1,9,2
LDOS,33.2,5,2
DUOL,40.5,100,2
LDOS,36.4,2,2
LDOS,33.0,149,2
NTRS,70.5,100,2
DUOL,36.0,25,2
NTRS,70.2,100,2
LDOS,36.4,4,2
CHRW,82.7,100,2
LDOS,32.4,4,2
CHRW,70.5,1,2
LDOS,33.5,100,2
LDOS,34.1,1,2
DUOL,41.9,5,2
GL,2.3,1,2
DUOL,41.7,28,2
LDOS,31.9,16,2
WD,30.3,2,2
WD,88.5,5,2
CHRW,69.8,100,2
EW,38.5,100,2
DUOL,39.0,35,2
WD,88.3,1,2
EW,47.9,4,2
CHRW,70.1,10,2
GL,2.3,5697,2
WD,56.0,10,2
LDOS,32.2,3,2
WD,69.9,4,2
GL,7.6,6,2
GL,2.7,6,2
WD,70.2,100,2
GL,7.6,3,2
CHRW,70.1,31,2
GL,7.6,2,2
WD,14.9,1991,2
CHRW,70.1,69,2
EW,38.7,100,2
GL,7.3,2,2
CHRW,71.5,100,2
LDOS,32.4,1,2
DUOL,36.0,15,2
GL,2.7,4,2
WING,28.7,2,2
LDOS,33.0,25,2
WING,32.4,1,2
CHRW,64.2,100,2
GL,14.6,1,2
PCGU,71.1,50,2
LDOS,28.4,5,2
WING,33.8,50,2
WING,34.0,100,2
DUOL,44.2,100,2
NTRS,74.0,100,2
CHRW,64.7,8,2
LDOS,28.6,1,2
LDOS,28.6,2,2
CHRW,74.3,1,2
WING,30.6,1,2
LDOS,35.1,5,2
WD,55.5,1,2
WING,34.1,100,2
GL,14.1,300,2
CHRW,64.2,16,2
WD,55.3,5,2
DUOL,25.3,1,2
WD,30.8,2,2
CHRW,75.0,3,2
DUOL,24.3,1,2
EW,49.1,100,2
CHRW,62.0,100,2
LDOS,35.3,2,2
EW,46.4,2,2
EW,46.0,100,2
WD,30.6,4,2
LDOS,35.0,100,2
WD,27.8,1,2
DUOL,37.0,100,2
GL,15.0,19,2
GL,14.8,200,2
DUOL,43.2,2381,2
WD,55.0,99,2
LDOS,35.5,3,2
PCGU,64.3,5,2
WD,30.8,5,2
CHRW,62.0,25,2
WING,34.5,1,2
GRMN,91.0,1,2
EW,49.1,50,2
PCGU,72.2,500,2
WD,30.6,10,2
GRMN,90.4,1,2
WING,29.7,100,2
LDOS,36.8,4,2
WING,29.5,100,2
WD,31.5,1,2
GRMN,89.4,1,2
CHRW,61.6,23,2
GL,14.0,50,2
CHRW,61.6,100,2
EW,49.1,1,2
LDOS,34.8,10488,2
LDOS,29.5,1,2
WING,34.5,4,2
CHRW,74.0,5,2
CHRW,61.8,1,2
ZM,59.5,6,3
PCGU,59.9,0,3
CHRW,61.8,100,3
WD,55.0,5,3
ASH,15.2,1,3
EW,23.4,100,3
CHRW,62.0,1,3
GL,24.3,18,3
GRMN,87.0,80,3
EW,36.2,90,3
DUOL,40.8,2,3
ASH,15.6,1,3
DUOL,28.9,3,3
GL,19.3,100,3
ZM,100.0,1,3
WD,70.4,1,3
ZM,41.8,1,3
GRMN,84.7,1,3
GL,24.6,1,3
ZM,60.2,100,3
ZM,37.5,10,3
ASH,14.5,100,3
GL,8.0,2,3
PCGU,62.9,34,3
GL,8.0,1,3
CHRW,70.1,2,3
WING,32.8,15,3
WING,39.7,100,3
GL,25.9,4,3
EW,44.5,100,3
CHRW,72.0,100,3
GRMN,82.7,1,3
WD,54.5,5,3
PCGU,58.3,100,3
ZM,39.1,6,3
WD,37.2,1,3
GRMN,77.7,1,3
CHRW,70.9,100,3
GRMN,87.4,100,3
DUOL,64.6,1,3
ZM,54.2,6,3
NTRS,88.2,16,3
LDOS,36.4,1,3
ZM,50.5,1,3
WD,54.8,10,3
ASH,15.6,100,3
WD,79.7,5,3
LDOS,32.4,100,3
CHRW,70.7,30,3
GRMN,90.8,1,3
GRMN,73.3,36,3
GRMN,83.2,10,3
LDOS,32.6,12,3
GL,25.6,11,3
WD,27.5,4,3
CHRW,70.7,1,3
GL,25.9,100,3
EW,42.6,41,3
CHRW,71.0,100,3
CHRW,71.9,1,3
GRMN,87.9,6,3
CHRW,71.1,5,3
GRMN,77.6,1,3
WING,38.8,1,3
PCGU,64.0,6,3
EW,23.4,1,3
CHRW,70.5,5,3
CHRW,61.8,20,3
CHRW,71.1,3,3
CHRW,61.6,16,3
GRMN,82.9,100,3
CHRW,61.3,6,3
GRMN,83.0,100,3
WD,77.8,5,3
WD,78.0,5,3
NTRS,88.2,8,3
GRMN,73.3,100,3
NTRS,66.7,100,3
CHRW,71.7,5,3
GRMN,85.8,3,3
LDOS,31.9,10,3
GRMN,85.5,10,3
WD,64.3,1,3
GRMN,85.5,3,3
ASH,31.3,1,3
EW,49.4,200,3
NTRS,67.5,100,3
EW,40.8,100,3
LDOS,29.3,2,3
GL,11.0,200,3
WING,42.9,100,3
WD,65.0,4,3
CHRW,68.0,100,3
CHRW,64.9,100,3
LDOS,31.2,1,3
EW,44.9,100,3
CHRW,68.3,100,3
EW,37.7,1,3
DUOL,35.4,1,3
GL,23.3,1,3
LDOS,31.2,10,3
WD,53.1,5,3
NTRS,67.8,100,3
WING,32.7,15,3
WING,48.7,100,3
EW,45.3,1,3
WING,44.8,100,3
GL,21.9,2,3
ASH,8.5,1,3
GL,21.9,100,3
EW,22.3,1,3
WING,46.7,1,3
EW,37.7,100,3
GRMN,85.8,7,3
GL,22.3,1,3
ASH,34.1,3,3
CHRW,66.7,8,3
ZM,80.3,1,3
WD,30.6,5,3
EW,22.3,6,3
GRMN,85.6,2,3
WING,48.4,1,3
EW,38.1,1,3
EW,32.1,100,3
PCGU,78.2,2,3
DUOL,47.1,100,3
LDOS,34.8,10,3
EW,41.9,100,3
ASH,26.5,1,3
GRMN,85.2,100,3
NTRS,88.5,50,3
DUOL,35.7,1,3
PCGU,71.7,0,3
WING,0.2,1,3
ZM,33.4,3,3
ZM,67.2,6,3
CHRW,69.4,100,3
LDOS,31.7,10,3
EW,49.4,25,3
GL,20.3,100,3
ASH,51.7,100,3
GL,23.9,2,3
GRMN,84.9,100,3
ASH,21.8,2,3
EW,38.5,1,3
EW,31.3,1,3
CHRW,74.6,100,3
ASH,52.1,100,3
CHRW,72.1,100,3
GRMN,84.9,2,3
NTRS,67.0,4,3
DUOL,35.3,5,3
CHRW,62.2,86,3
ZM,76.9,5,3
GL,20.6,100,3
WING,41.8,1,3
ASH,24.6,100,3
NTRS,83.4,19,3
CHRW,73.0,1,3
GL,23.3,100,3
CHRW,64.5,1,3
GRMN,85.2,5,3
ZM,26.4,6,3
WING,31.5,1,3
CHRW,64.0,100,3
GL,20.9,1,3
WING,40.5,1,3
NTRS,92.2,10,3
ASH,10.9,3,3
PCGU,81.2,100,3
EW,38.1,100,3
ASH,22.7,100,3
ZM,26.8,1,3
DUOL,52.2,4,3
GRMN,83.2,100,4
NTRS,92.2,3,4
ZM,80.3,6,4
ZM,78.9,5,4
EW,40.4,100,4
ZM,90.3,1,4
CHRW,74.6,1,4
ASH,10.9,7,4
ASH,7.6,1,4
WD,68.5,5,4
CHRW,74.0,1,4
EW,41.9,6,4
LDOS,37.0,3,4
LDOS,33.0,1,4
NTRS,71.5,50,4
GL,23.9,100,4
EW,44.9,1,4
GL,23.9,1,4
ZM,33.4,6,4
DUOL,42.2,9,4
DUOL,52.3,1,4
WING,24.8,1,4
EW,42.3,100,4
DUOL,52.1,1,4
ASH,26.5,4,4
WING,24.8,100,4
GL,23.3,2,4
DUOL,42.2,100,4
LDOS,45.7,10,4
PCGU,78.5,16,4
GRMN,85.5,100,4
WING,45.8,1,4
WING,44.6,1,4
GRMN,85.8,10,4
GRMN,85.8,100,4
WING,43.6,100,4
WING,42.7,100,4
WD,54.3,5,4
GL,14.8,400,4
WING,39.8,100,4
GL,15.3,1,4
PCGU,61.3,6,4
WING,35.4,15,4
WING,35.3,100,4
WING,27.4,7,4
GL,24.9,1,4
NTRS,83.4,2,4
ASH,14.7,100,4
GL,25.9,2,4
ZM,53.8,6,4
CHRW,86.6,1,4
CHRW,70.5,100,4
ASH,18.0,100,4
GRMN,83.9,100,4
EW,30.9,1,4
PCGU,37.6,9,4
NTRS,88.2,10,4
DUOL,35.2,3,4
LDOS,36.6,1,4
WD,56.0,100,4
EW,40.4,25,5
WING,24.8,91,5
ASH,63.0,20,5
EW,42.6,100,5
DUOL,100.0,1,5
GRMN,83.1,1,5
ZM,78.6,5,5
WING,27.5,7,5
EW,39.2,100,5
ASH,30.8,1,5
WING,38.8,50,5
NTRS,69.9,100,5
DUOL,36.0,100,5
EW,49.4,50,5
WING,44.4,100,5
GL,14.8,300,5
LDOS,32.1,100,5
DUOL,29.4,4,5
DUOL,46.3,5,5
ASH,34.1,100,5
NTRS,87.1,2,5
CHRW,61.3,50,5
ZM,33.4,10,5
CHRW,66.7,100,5
PCGU,71.7,6514,5
EW,49.4,100,5
GL,24.3,1,5
ZM,41.8,10,5
ZM,52.5,5,5
CHRW,70.7,100,6
CHRW,66.1,100,6
WING,27.5,3,6
ZM,52.2,6,6
WING,48.9,1,6
ZM,66.9,10,6
GL,27.2,1,6
ZM,38.5,6,6
LDOS,48.2,1,6
CHRW,70.1,50,6
EW,43.4,100,6
WD,14.9,1,6
GRMN,85.0,100,6
DUOL,40.8,1,6
PCGU,81.2,6,6
ZM,28.4,10,6
GL,20.9,100,6
PCGU,59.9,100,6
ZM,90.6,6,6
WING,48.9,100,6
EW,41.9,1,7
GL,14.8,500,7
ASH,17.5,100,7
ZM,33.4,5,7
CHRW,71.1,100,7
GRMN,91.9,1,7
PCGU,74.4,100,7
WING,28.3,1,7
NTRS,71.3,10,7
ASH,22.3,100,7
CHRW,62.2,1,7
ASH,10.9,2,7
ZM,70.2,5,7
LDOS,31.7,1,7
ZM,78.6,6,8
DUOL,52.7,1,8
GRMN,81.1,36,8
DUOL,41.7,5,8
GL,23.6,1,8
DUOL,62.1,1,8
DUOL,33.7,5,8
LDOS,35.7,1,9
LDOS,29.3,1,9
CHRW,70.1,100,9
GRMN,86.3,100,9
NTRS,87.1,10,9
GL,18.6,100,10
PCGU,53.1,100,10
ZM,76.9,6,11
WING,38.8,2,11
WING,40.0,100,11
LDOS,37.5,100,12
DUOL,29.4,5,12
PCGU,52.9,2,13
NTRS,89.3,3,13
GRMN,84.0,100,13
DUOL,24.1,1,14
EW,26.0,1,17
PCGU,53.1,101,17
GRMN,82.2,1,17
LDOS,35.5,5,18
WING,41.1,1,18
NTRS,88.2,100,18
DUOL,43.2,1,25
NTRS,75.8,4,30
LDOS,36.8,1,34
NTRS,75.8,10,50
LDOS,34.8,1,50
